# file...... output/IEEE_123_feeder_0_swing_node.csv,,,,,,,
# date...... Thu Nov  1 09:19:54 2018,,,,,,,
# user...... gkris756,,,,,,,
# host...... (null),,,,,,,
# target.... meter 187,,,,,,,
# trigger... (none),,,,,,,
# interval.. 30,,,,,,,
# limit..... 0,,,,,,,
# timestamp,measured_current_A,measured_current_B,measured_current_C,measured_voltage_A,measured_voltage_B,measured_voltage_C,measured_power
2013-08-28 07:12:00 PST,+131.44-39.1699j,-57.2018-55.3576j,-24.7513+103.198j,+6604.78+48.6857j,-3260.18-5744.32j,-3344.6+5695.56j,+2.04126e+06+617400j
2013-08-28 07:12:30 PST,+132.483-39.7153j,-58.2679-56.0524j,-24.9713+104.285j,+6604.33+47.6333j,-3260.87-5743.41j,-3343.46+5695.7j,+2.06248e+06+626925j
2013-08-28 07:13:00 PST,+126.108-36.3228j,-59.3452-56.7884j,-24.8209+101.373j,+6604.34+47.6094j,-3260.9-5743.39j,-3343.44+5695.72j,+2.01119e+06+599115j
2013-08-28 07:13:30 PST,+127.786-37.2884j,-58.5275-56.3104j,-25.2582+108.775j,+6604.85+48.7307j,-3260.18-5744.4j,-3344.66+5695.6j,+2.06049e+06+625091j
2013-08-28 07:14:00 PST,+124.166-35.3166j,-58.0644-56.0039j,-25.0379+105.109j,+6604.59+48.1424j,-3260.56-5743.87j,-3344.02+5695.66j,+2.01176e+06+599019j
2013-08-28 07:14:30 PST,+121.115-33.7227j,-57.6035-55.6519j,-24.7869+100.766j,+6604.81+48.6223j,-3260.25-5744.3j,-3344.54+5695.61j,+1.96261e+06+573913j
2013-08-28 07:15:00 PST,+122.221-34.2231j,-57.6824-55.7825j,-24.8509+101.601j,+6604.74+50.2067j,-3258.85-5745.03j,-3345.88+5694.76j,+1.97571e+06+580197j
2013-08-28 07:15:30 PST,+122.702-34.4965j,-56.2842-54.7951j,-24.7579+101.997j,+6604.5+49.6769j,-3259.19-5744.56j,-3345.3+5694.82j,+1.97056e+06+578887j
2013-08-28 07:16:00 PST,+128.681-37.5762j,-54.8401-53.8297j,-24.6959+100.132j,+6604.46+49.6307j,-3259.2-5744.52j,-3345.26+5694.81j,+1.98881e+06+588475j
2013-08-28 07:16:30 PST,+130.162-38.3366j,-55.8134-54.1867j,-24.6778+100.442j,+6604.01+48.698j,-3259.78-5743.66j,-3344.22+5694.88j,+2.00543e+06+598814j
2013-08-28 07:17:00 PST,+142.429-45.001j,-65.7169-60.1973j,-24.6462+99.7689j,+6603.29+47.3209j,-3260.61-5742.35j,-3342.7+5694.96j,+2.14889e+06+678122j
2013-08-28 07:17:30 PST,+138.409-42.8584j,-66.0761-60.4469j,-24.7043+102.643j,+6603.02+46.6546j,-3261.06-5741.78j,-3341.97+5695.05j,+2.14159e+06+674066j
2013-08-28 07:18:00 PST,+142.507-44.9586j,-68.1335-61.7757j,-24.6299+101.839j,+6602.59+45.6929j,-3261.67-5740.92j,-3340.93+5695.16j,+2.17802e+06+692978j
2013-08-28 07:18:30 PST,+137.337-42.2823j,-63.0748-58.8486j,-24.5759+100.748j,+6602.95+46.4411j,-3261.21-5741.61j,-3341.75+5695.1j,+2.10435e+06+652513j
2013-08-28 07:19:00 PST,+132.273-39.7488j,-57.9495-56.147j,-24.6804+102.331j,+6604.11+48.7918j,-3259.75-5743.8j,-3344.36+5694.93j,+2.04831e+06+620461j
2013-08-28 07:19:30 PST,+131.519-39.238j,-57.8722-55.9593j,-24.5673+103.493j,+6603.75+48.2012j,-3260.09-5743.19j,-3343.67+5694.91j,+2.04821e+06+621532j
2013-08-28 07:20:00 PST,+134.787-40.9305j,-57.8855-56.0057j,-24.6351+106.381j,+6604.72+48.6904j,-3260.15-5744.28j,-3344.58+5695.51j,+2.08695e+06+642311j
2013-08-28 07:20:30 PST,+134.069-40.5499j,-59.2625-57.0608j,-24.6553+106.445j,+6604.19+47.527j,-3260.89-5743.23j,-3343.3+5695.63j,+2.09315e+06+643910j
2013-08-28 07:21:00 PST,+126.707-36.3112j,-61.168-58.2972j,-24.9859+109.212j,+6603.93+46.851j,-3261.35-5742.65j,-3342.57+5695.74j,+2.07489e+06+629606j
2013-08-28 07:21:30 PST,+125.319-35.5517j,-59.3687-57.1778j,-25.3381+107.615j,+6604.78+48.5332j,-3260.32-5744.23j,-3344.45+5695.64j,+2.04566e+06+611099j
2013-08-28 07:22:00 PST,+129.421-37.9794j,-59.5442-57.3091j,-25.1434+102.887j,+6604.88+48.7016j,-3260.22-5744.41j,-3344.66+5695.64j,+2.0464e+06+613273j
2013-08-28 07:22:30 PST,+131.818-39.1676j,-59.2932-56.7497j,-25.2201+107.607j,+6604.4+47.8164j,-3260.75-5743.56j,-3343.65+5695.67j,+2.08521e+06+636645j
2013-08-28 07:23:00 PST,+132.568-39.6435j,-62.0843-58.6005j,-25.4044+110.331j,+6604.51+48.0932j,-3260.56-5743.78j,-3343.94+5695.62j,+2.12602e+06+657977j
2013-08-28 07:23:30 PST,+133.267-39.8791j,-63.9436-59.8076j,-25.2884+109.126j,+6603.81+46.5147j,-3261.58-5742.39j,-3342.23+5695.81j,+2.13629e+06+662360j
2013-08-28 07:24:00 PST,+133.669-39.7862j,-62.9094-59.167j,-25.1852+104.273j,+6603.84+46.5435j,-3261.57-5742.43j,-3342.27+5695.82j,+2.10392e+06+642299j
2013-08-28 07:24:30 PST,+137.741-41.8138j,-55.4654-54.6595j,-25.044+100.979j,+6604.33+47.45j,-3261.02-5743.33j,-3343.32+5695.79j,+2.06139e+06+617958j
2013-08-28 07:25:00 PST,+134.929-40.2773j,-58.1606-56.4573j,-24.9105+100.742j,+6604.57+48.9698j,-3259.83-5744.28j,-3344.75+5695.24j,+2.06015e+06+617758j
2013-08-28 07:25:30 PST,+129.903-37.7706j,-59.1585-57.1236j,-24.945+101.257j,+6604.66+49.2022j,-3259.67-5744.47j,-3344.99+5695.2j,+2.03721e+06+606120j
2013-08-28 07:26:00 PST,+129.708-37.7988j,-60.3193-57.9016j,-25.1774+104.653j,+6604.43+48.6923j,-3260-5744.01j,-3344.42+5695.25j,+2.06427e+06+620283j
2013-08-28 07:26:30 PST,+127.134-36.2982j,-61.1312-58.3916j,-24.8794+108.68j,+6604.47+48.8899j,-3259.85-5744.14j,-3344.61+5695.19j,+2.07473e+06+628543j
2013-08-28 07:27:00 PST,+135.108-40.7512j,-60.0984-57.7224j,-25.0308+109.713j,+6604.03+47.9865j,-3260.41-5743.33j,-3343.62+5695.26j,+2.1263e+06+656852j
2013-08-28 07:27:30 PST,+138.665-42.4221j,-60.1098-57.7238j,-24.9694+108.488j,+6603.84+47.5343j,-3260.7-5742.94j,-3343.14+5695.32j,+2.14256e+06+664207j
2013-08-28 07:28:00 PST,+141.712-44.3418j,-57.1457-55.847j,-24.8212+106.247j,+6603.57+46.9764j,-3261.05-5742.43j,-3342.53+5695.37j,+2.12885e+06+659274j
2013-08-28 07:28:30 PST,+140.714-43.7949j,-58.7012-56.8492j,-25.0182+100.256j,+6603.99+47.7795j,-3260.56-5743.19j,-3343.44+5695.33j,+2.09971e+06+640428j
2013-08-28 07:29:00 PST,+140.625-43.4226j,-60.0077-57.7351j,-25.1989+105.178j,+6603.78+47.262j,-3260.91-5742.76j,-3342.88+5695.41j,+2.13711e+06+657820j
2013-08-28 07:29:30 PST,+139.759-43.0624j,-61.6557-58.7541j,-25.4467+109.721j,+6603.48+46.5591j,-3261.37-5742.14j,-3342.11+5695.5j,+2.16931e+06+675053j
2013-08-28 07:30:00 PST,+140.797-42.8246j,-66.9946-62.0826j,-25.3368+107.894j,+6604.76+47.6156j,-3261.1-5743.77j,-3343.67+5696.08j,+2.20225e+06+688337j
2013-08-28 07:30:30 PST,+135.982-40.3811j,-66.5024-61.7738j,-25.5968+111.686j,+6604.79+47.5726j,-3261.15-5743.76j,-3343.63+5696.12j,+2.18967e+06+681333j
2013-08-28 07:31:00 PST,+139.584-42.4604j,-64.7697-60.7998j,-25.2296+110.677j,+6604.78+47.6009j,-3261.12-5743.78j,-3343.66+5696.1j,+2.19513e+06+687191j
2013-08-28 07:31:30 PST,+138.752-42.1239j,-68.7732-63.3894j,-25.1994+110.179j,+6604.75+47.634j,-3261.08-5743.76j,-3343.68+5696.06j,+2.21463e+06+697993j
2013-08-28 07:32:00 PST,+140.194-42.974j,-62.3471-59.5208j,-25.3509+113.62j,+6604.28+46.6016j,-3261.73-5742.85j,-3342.54+5696.17j,+2.20099e+06+689631j
2013-08-28 07:32:30 PST,+139.846-42.912j,-59.1986-57.4972j,-25.5045+123.389j,+6604.77+47.6468j,-3261.07-5743.81j,-3343.68+5696.07j,+2.23302e+06+709908j
2013-08-28 07:33:00 PST,+132.667-38.7124j,-60.786-58.5296j,-25.5282+115.385j,+6604.53+47.1027j,-3261.43-5743.31j,-3343.09+5696.14j,+2.15138e+06+660480j
2013-08-28 07:33:30 PST,+134.004-39.254j,-61.2548-58.8807j,-25.6329+119.121j,+6605.13+48.2843j,-3260.7-5744.42j,-3344.4+5696.06j,+2.18543e+06+678010j
2013-08-28 07:34:00 PST,+136.466-40.3504j,-61.193-58.8215j,-25.317+112.43j,+6604.97+47.9329j,-3260.93-5744.11j,-3344.04+5696.1j,+2.16192e+06+664503j
2013-08-28 07:34:30 PST,+136.601-40.365j,-61.0712-58.8618j,-25.4443+107.108j,+6604.96+47.8198j,-3261.02-5744.04j,-3343.94+5696.15j,+2.13276e+06+645215j
2013-08-28 07:35:00 PST,+133.911-38.9826j,-63.7311-60.6134j,-25.6088+109.337j,+6604.43+48.5631j,-3260.12-5743.95j,-3344.31+5695.32j,+2.1468e+06+652230j
2013-08-28 07:35:30 PST,+131.618-37.8353j,-68.5838-63.2117j,-25.4584+105.753j,+6604.58+48.8443j,-3259.95-5744.2j,-3344.63+5695.3j,+2.14155e+06+652917j
2013-08-28 07:36:00 PST,+133.1-38.573j,-70.7155-64.3169j,-25.3914+103.904j,+6604.58+48.9823j,-3259.83-5744.27j,-3344.75+5695.23j,+2.15384e+06+660749j
2013-08-28 07:36:30 PST,+135.738-39.8846j,-68.8627-63.0936j,-25.3755+104.198j,+6604.24+48.3024j,-3260.25-5743.65j,-3344+5695.29j,+2.15971e+06+663706j
2013-08-28 07:37:00 PST,+139.055-41.6835j,-68.5298-62.8638j,-25.5144+107.131j,+6604.12+48.043j,-3260.41-5743.42j,-3343.72+5695.31j,+2.19627e+06+683499j
2013-08-28 07:37:30 PST,+136.444-40.38j,-63.2972-60.0581j,-25.4982+111.233j,+6603.4+46.5177j,-3261.37-5742.03j,-3342.02+5695.44j,+2.16914e+06+667095j
2013-08-28 07:38:00 PST,+134.898-39.3522j,-62.5782-59.7132j,-25.4315+109.122j,+6604.14+48.0295j,-3260.43-5743.43j,-3343.71+5695.33j,+2.14251e+06+651121j
2013-08-28 07:38:30 PST,+132.141-37.8822j,-61.2159-58.8494j,-25.2709+105.625j,+6604.52+48.7674j,-3259.98-5744.13j,-3344.53+5695.29j,+2.09456e+06+625763j
2013-08-28 07:39:00 PST,+142.281-43.6436j,-62.318-59.55j,-25.0663+103.6j,+6604.61+49.0168j,-3259.8-5744.35j,-3344.82+5695.25j,+2.15666e+06+662841j
2013-08-28 07:39:30 PST,+138.861-42.0709j,-65.1973-61.2718j,-25.5373+107.827j,+6604.13+48.085j,-3260.38-5743.46j,-3343.76+5695.3j,+2.17901e+06+674313j
2013-08-28 07:40:00 PST,+140.858-43.1308j,-61.8112-59.3021j,-25.8876+114.287j,+6604.43+47.8424j,-3260.73-5743.6j,-3343.69+5695.68j,+2.20788e+06+687936j
2013-08-28 07:40:30 PST,+141.255-43.4703j,-62.4031-59.8249j,-25.7886+111.327j,+6604.4+47.8277j,-3260.73-5743.57j,-3343.67+5695.66j,+2.19822e+06+682552j
2013-08-28 07:41:00 PST,+138.963-41.4773j,-62.0806-59.617j,-25.7909+108.383j,+6604.32+47.5874j,-3260.9-5743.38j,-3343.42+5695.71j,+2.16417e+06+658162j
2013-08-28 07:41:30 PST,+145.95-45.2638j,-59.7732-58.1611j,-25.766+114.737j,+6604.19+47.2162j,-3261.15-5743.1j,-3343.04+5695.79j,+2.23035e+06+696245j
2013-08-28 07:42:00 PST,+151.333-48.0315j,-57.6444-56.7684j,-25.7402+113.872j,+6604.1+47.0477j,-3261.25-5742.94j,-3342.86+5695.79j,+2.24581e+06+704286j
2013-08-28 07:42:30 PST,+151.968-48.9146j,-61.1066-58.992j,-25.578+110.578j,+6603.68+46.1875j,-3261.78-5742.14j,-3341.91+5695.86j,+2.25466e+06+712351j
2013-08-28 07:43:00 PST,+149.894-47.7708j,-64.9674-61.5771j,-25.6348+110.984j,+6603.83+46.4938j,-3261.59-5742.41j,-3342.24+5695.83j,+2.27098e+06+719594j
2013-08-28 07:43:30 PST,+142.94-44.3386j,-63.8868-60.8816j,-26.0096+111.547j,+6604.29+47.4045j,-3261.04-5743.26j,-3343.25+5695.78j,+2.22222e+06+692768j
2013-08-28 07:44:00 PST,+141.457-43.4918j,-66.7822-62.8033j,-26.337+120.679j,+6604.21+47.258j,-3261.13-5743.11j,-3343.07+5695.78j,+2.28604e+06+726071j
2013-08-28 07:44:30 PST,+140.507-42.7159j,-64.8306-61.5449j,-26.4173+122.546j,+6603.97+46.6803j,-3261.51-5742.62j,-3342.44+5695.86j,+2.27709e+06+719355j
2013-08-28 07:45:00 PST,+136.393-40.5258j,-63.069-60.4341j,-26.0174+124.776j,+6604.49+46.6447j,-3261.8-5743.05j,-3342.66+5696.33j,+2.24944e+06+707981j
2013-08-28 07:45:30 PST,+134.238-39.2774j,-64.9277-61.3995j,-25.9686+121.796j,+6605.51+48.9005j,-3260.36-5745.05j,-3345.13+5696.08j,+2.22985e+06+698345j
2013-08-28 07:46:00 PST,+136.3-40.8125j,-64.9484-61.3832j,-25.6003+111.894j,+6605.45+48.8306j,-3260.39-5744.97j,-3345.06+5696.07j,+2.18572e+06+677706j
2013-08-28 07:46:30 PST,+136.571-40.9767j,-66.606-62.4098j,-25.8318+116.134j,+6605.03+47.9582j,-3260.94-5744.17j,-3344.08+5696.14j,+2.22368e+06+697502j
2013-08-28 07:47:00 PST,+137.258-41.2241j,-68.5968-63.7097j,-25.5143+112.723j,+6605.4+48.7957j,-3260.4-5744.9j,-3345+5696.04j,+2.22171e+06+697090j
2013-08-28 07:47:30 PST,+143.987-44.6167j,-66.245-62.2428j,-25.4061+108.429j,+6604.98+47.8936j,-3260.96-5744.1j,-3344.03+5696.13j,+2.22503e+06+697007j
2013-08-28 07:48:00 PST,+141.079-42.5109j,-65.9987-61.9369j,-25.4887+109.157j,+6605.23+48.3661j,-3260.68-5744.55j,-3344.56+5696.11j,+2.20782e+06+684690j
2013-08-28 07:48:30 PST,+144.427-44.3344j,-64.6072-61.0689j,-25.6974+113.423j,+6605.09+47.965j,-3260.95-5744.23j,-3344.14+5696.19j,+2.24532e+06+704662j
2013-08-28 07:49:00 PST,+142.159-43.1583j,-68.4546-63.5677j,-25.7526+109.561j,+6605.09+47.8787j,-3261.03-5744.18j,-3344.06+5696.23j,+2.23549e+06+697475j
2013-08-28 07:49:30 PST,+144.868-44.6324j,-66.5925-62.4607j,-25.639+106.7j,+6605.68+49.1061j,-3260.26-5745.32j,-3345.43+5696.13j,+2.22427e+06+691811j
2013-08-28 07:50:00 PST,+143.185-44.1214j,-66.0898-62.1213j,-25.6344+107.383j,+6604.29+48.1774j,-3260.37-5743.65j,-3343.93+5695.39j,+2.2131e+06+688428j
2013-08-28 07:50:30 PST,+140.591-42.7924j,-65.7829-61.9853j,-25.9731+112.657j,+6604.49+48.5854j,-3260.12-5744.02j,-3344.37+5695.36j,+2.22544e+06+694070j
2013-08-28 07:51:00 PST,+140.175-42.5259j,-69.9342-64.3611j,-26.1729+112.936j,+6604.47+48.4842j,-3260.2-5743.94j,-3344.27+5695.39j,+2.25215e+06+708149j
2013-08-28 07:51:30 PST,+146.183-45.982j,-65.6254-61.8341j,-26.0528+110.655j,+6603.97+47.4446j,-3260.85-5743.01j,-3343.13+5695.49j,+2.24965e+06+707407j
2013-08-28 07:52:00 PST,+148.4-47.1835j,-64.0565-60.8378j,-25.8869+108.732j,+6604.52+48.5946j,-3260.12-5744.07j,-3344.41+5695.39j,+2.24196e+06+704651j
2013-08-28 07:52:30 PST,+140.929-43.3047j,-69.8297-64.6176j,-25.7822+106.865j,+6604.39+48.4261j,-3260.21-5743.85j,-3344.19+5695.36j,+2.22232e+06+693789j
2013-08-28 07:53:00 PST,+142.19-43.7617j,-64.5741-61.5558j,-26.2586+116.02j,+6604.17+47.8849j,-3260.57-5743.39j,-3343.6+5695.43j,+2.24962e+06+704356j
2013-08-28 07:53:30 PST,+143.046-44.2075j,-70.0385-64.1934j,-26.2612+119.558j,+6603.93+47.2725j,-3260.98-5742.87j,-3342.94+5695.53j,+2.30836e+06+741700j
2013-08-28 07:54:00 PST,+142.353-43.9481j,-69.8539-64.073j,-26.3605+123.252j,+6603.63+46.8616j,-3261.19-5742.41j,-3342.43+5695.48j,+2.32382e+06+750891j
2013-08-28 07:54:30 PST,+140.682-43.0901j,-72.1681-65.3819j,-26.0849+118.828j,+6603.08+45.6723j,-3261.94-5741.33j,-3341.13+5695.59j,+2.3017e+06+740473j
2013-08-28 07:55:00 PST,+139.021-42.0044j,-77.2572-68.6668j,-26.1561+121.529j,+6604.9+47.7944j,-3261.02-5743.96j,-3343.87+5696.11j,+2.34228e+06+761308j
2013-08-28 07:55:30 PST,+137.943-41.5169j,-67.2045-63.0696j,-26.5035+125.703j,+6604.38+46.5868j,-3261.8-5742.92j,-3342.56+5696.26j,+2.29513e+06+730047j
2013-08-28 07:56:00 PST,+147.506-46.3665j,-65.6448-62.0437j,-27.0018+126.837j,+6604.36+46.3721j,-3261.97-5742.81j,-3342.38+5696.35j,+2.35523e+06+757788j
2013-08-28 07:56:30 PST,+150.958-48.1461j,-64.808-61.384j,-26.6106+118.477j,+6604.6+46.7559j,-3261.75-5743.22j,-3342.85+5696.37j,+2.32254e+06+741498j
2013-08-28 07:57:00 PST,+150.471-47.8764j,-64.9136-61.4073j,-26.1726+114.694j,+6604.65+46.9519j,-3261.61-5743.35j,-3343.04+5696.31j,+2.2968e+06+730147j
2013-08-28 07:57:30 PST,+158.882-52.6293j,-65.3755-61.8368j,-26.301+117.162j,+6604.13+45.9056j,-3262.25-5742.4j,-3341.89+5696.39j,+2.37052e+06+770271j
2013-08-28 07:58:00 PST,+157.268-51.3184j,-66.2523-62.4426j,-26.4862+123.299j,+6604.24+46.0007j,-3262.22-5742.54j,-3342.02+5696.44j,+2.40187e+06+784098j
2013-08-28 07:58:30 PST,+153.5-49.4487j,-64.0664-61.0505j,-26.4103+123.755j,+6603.89+45.2334j,-3262.71-5741.84j,-3341.17+5696.51j,+2.36425e+06+765204j
2013-08-28 07:59:00 PST,+150.05-47.5631j,-65.2373-61.8734j,-26.5557+112.582j,+6604.77+47.0244j,-3261.61-5743.49j,-3343.17+5696.38j,+2.28704e+06+719191j
2013-08-28 07:59:30 PST,+149.696-47.0396j,-64.93-61.7316j,-26.633+114.237j,+6605.32+48.172j,-3260.89-5744.54j,-3344.44+5696.29j,+2.29267e+06+719965j
2013-08-28 08:00:00 PST,+164.218-54.2498j,-79.1834-70.6456j,-27.3584+118.723j,+6604.6+47.4047j,-3261.19-5743.53j,-3343.43+5696.04j,+2.51373e+06+831594j
2013-08-28 08:00:30 PST,+161.51-52.9672j,-80.4862-71.3041j,-27.1119+112.013j,+6603.3+45.3086j,-3262.36-5741.35j,-3340.97+5695.97j,+2.46466e+06+806359j
2013-08-28 08:01:00 PST,+149.506-46.7591j,-81.9814-72.3059j,-26.8668+117.785j,+6603.28+45.3572j,-3262.32-5741.34j,-3340.97+5695.93j,+2.42835e+06+790827j
2013-08-28 08:01:30 PST,+152.995-49.2626j,-84.477-73.5946j,-27.0174+120.193j,+6602.77+44.3816j,-3262.91-5740.42j,-3339.88+5695.98j,+2.48097e+06+824401j
2013-08-28 08:02:00 PST,+144.457-43.8815j,-71.6936-66.2115j,-27.5983+132.659j,+6602.88+44.697j,-3262.68-5740.67j,-3340.17+5695.9j,+2.41368e+06+777649j
2013-08-28 08:02:30 PST,+152.091-47.7577j,-73.627-67.6267j,-28.0239+129.823j,+6603.46+45.4037j,-3262.36-5741.54j,-3341.09+5696.06j,+2.46375e+06+798505j
2013-08-28 08:03:00 PST,+156.369-50.0621j,-70.853-66.419j,-28.4383+127.693j,+6603.93+46.1733j,-3261.92-5742.34j,-3342+5696.08j,+2.46525e+06+792801j
2013-08-28 08:03:30 PST,+149.73-46.1126j,-68.7569-65.2946j,-28.008+119.113j,+6604.1+46.4166j,-3261.8-5742.6j,-3342.3+5696.11j,+2.35801e+06+731922j
2013-08-28 08:04:00 PST,+147.302-44.9874j,-70.6296-66.3768j,-28.3558+123.896j,+6604.31+46.834j,-3261.55-5742.99j,-3342.76+5696.08j,+2.38279e+06+745780j
2013-08-28 08:04:30 PST,+150.319-46.5715j,-69.4391-65.56j,-28.5365+128.671j,+6603.82+45.8003j,-3262.2-5742.06j,-3341.61+5696.18j,+2.42181e+06+766709j
2013-08-28 08:05:00 PST,+146.583-44.2504j,-66.5139-63.7429j,-28.4306+126.774j,+6604.9+47.4272j,-3261.33-5743.8j,-3343.56+5696.3j,+2.36632e+06+735303j
2013-08-28 08:05:30 PST,+140.577-41.1568j,-63.2666-61.905j,-28.6199+132.141j,+6605.33+48.257j,-3260.82-5744.58j,-3344.47+5696.24j,+2.33692e+06+719133j
2013-08-28 08:06:00 PST,+149.797-46.5722j,-67.2502-64.5048j,-28.5215+128.611j,+6605.34+48.3438j,-3260.75-5744.64j,-3344.57+5696.22j,+2.40504e+06+758545j
2013-08-28 08:06:30 PST,+154.647-49.3324j,-70.2297-66.3825j,-28.1376+120.367j,+6604.82+47.2651j,-3261.42-5743.65j,-3343.4+5696.3j,+2.40914e+06+762171j
2013-08-28 08:07:00 PST,+166.548-55.9984j,-77.3147-70.4431j,-28.0954+116.584j,+6604.34+46.2401j,-3262.07-5742.74j,-3342.3+5696.41j,+2.5121e+06+821356j
2013-08-28 08:07:30 PST,+164.444-54.8659j,-78.5116-70.9421j,-28.0283+123.038j,+6603.1+43.8418j,-3263.53-5740.45j,-3339.59+5696.53j,+2.54139e+06+839898j
2013-08-28 08:08:00 PST,+155.29-49.3802j,-76.5687-69.697j,-27.8963+122.109j,+6603.92+45.6166j,-3262.41-5742.05j,-3341.52+5696.36j,+2.46206e+06+794590j
2013-08-28 08:08:30 PST,+155.385-49.3009j,-74.735-68.4993j,-28.1102+126.481j,+6604.2+46.1546j,-3262.08-5742.56j,-3342.12+5696.33j,+2.4755e+06+801077j
2013-08-28 08:09:00 PST,+155.237-48.6032j,-73.6709-68.0415j,-28.1915+127.385j,+6603.67+44.964j,-3262.85-5741.51j,-3340.82+5696.46j,+2.47381e+06+793893j
2013-08-28 08:09:30 PST,+157.339-49.6408j,-75.2416-68.8128j,-27.8914+121.735j,+6604.33+46.1135j,-3262.17-5742.65j,-3342.16+5696.45j,+2.46412e+06+790681j
2013-08-28 08:10:00 PST,+156.79-49.1379j,-77.2694-70.203j,-27.6813+122.106j,+6604.75+47.6494j,-3261.06-5743.78j,-3343.7+5696.05j,+2.47651e+06+797509j
2013-08-28 08:10:30 PST,+153.452-47.433j,-73.8244-68.0198j,-27.758+133.365j,+6604.96+48.1435j,-3260.73-5744.21j,-3344.21+5695.98j,+2.49517e+06+810840j
2013-08-28 08:11:00 PST,+164.072-53.3145j,-75.0556-68.7794j,-28.0805+140.372j,+6603.66+45.4064j,-3262.45-5741.73j,-3341.2+5696.23j,+2.61425e+06+875139j
2013-08-28 08:11:30 PST,+157.391-49.9774j,-73.1199-67.9326j,-28.7185+144.452j,+6603.26+44.4885j,-3263.05-5740.92j,-3340.18+5696.34j,+2.58444e+06+854031j
2013-08-28 08:12:00 PST,+157.981-50.224j,-75.4685-69.359j,-28.8051+138.388j,+6603.4+44.7355j,-3262.91-5741.16j,-3340.48+5696.34j,+2.56994e+06+843881j
2013-08-28 08:12:30 PST,+155.712-49.077j,-73.95-68.3109j,-28.5225+124.027j,+6603.94+45.8156j,-3262.24-5742.17j,-3341.7+5696.27j,+2.46136e+06+785010j
2013-08-28 08:13:00 PST,+155.438-48.6654j,-71.8306-67.22j,-28.5702+124.876j,+6604.57+47.0894j,-3261.45-5743.35j,-3343.12+5696.17j,+2.45148e+06+776781j
2013-08-28 08:13:30 PST,+158.052-50.0786j,-69.4716-65.6911j,-28.1414+117.843j,+6605.26+48.6j,-3260.48-5744.71j,-3344.78+5696.02j,+2.41079e+06+757236j
2013-08-28 08:14:00 PST,+149.215-45.2219j,-69.6718-65.8497j,-28.7848+128.335j,+6605+47.9598j,-3260.91-5744.15j,-3344.07+5696.11j,+2.41611e+06+756520j
2013-08-28 08:14:30 PST,+142.387-41.5059j,-71.7343-67.2265j,-28.6337+130.003j,+6605.09+48.1069j,-3260.84-5744.29j,-3344.23+5696.11j,+2.39483e+06+745508j
2013-08-28 08:15:00 PST,+139.644-40.0634j,-66.8553-64.3728j,-28.7451+134.238j,+6604.82+50.6059j,-3258.54-5745.31j,-3346.25+5694.63j,+2.36861e+06+731521j
2013-08-28 08:15:30 PST,+150.866-46.1601j,-70.9512-66.9737j,-28.1515+121.022j,+6604.55+50.1084j,-3258.83-5744.84j,-3345.72+5694.65j,+2.39342e+06+746366j
2013-08-28 08:16:00 PST,+158.622-50.006j,-72.46-67.9547j,-28.4331+125.229j,+6604.09+49j,-3259.55-5743.89j,-3344.54+5694.8j,+2.47986e+06+789627j
2013-08-28 08:16:30 PST,+162.475-52.4688j,-79.029-71.5472j,-28.1582+121.691j,+6602.85+46.4578j,-3261.14-5741.55j,-3341.73+5695.01j,+2.526e+06+820712j
2013-08-28 08:17:00 PST,+161.701-52.024j,-75.4912-69.2699j,-28.144+116.164j,+6603.3+47.4188j,-3260.53-5742.42j,-3342.79+5694.92j,+2.46483e+06+786876j
2013-08-28 08:17:30 PST,+170.29-56.3772j,-75.3226-69.2354j,-28.3108+121.435j,+6603.72+48.3533j,-3259.92-5743.26j,-3343.82+5694.81j,+2.55122e+06+832260j
2013-08-28 08:18:00 PST,+165.607-54.0379j,-73.4382-67.995j,-28.7168+129.15j,+6602.87+46.4686j,-3261.13-5741.58j,-3341.74+5695.02j,+2.55234e+06+832455j
2013-08-28 08:18:30 PST,+162.15-51.6057j,-71.6139-67.4014j,-28.709+127.62j,+6603.33+47.2307j,-3260.71-5742.36j,-3342.63+5695.03j,+2.51161e+06+802971j
2013-08-28 08:19:00 PST,+157.794-49.3164j,-75.4785-69.4448j,-28.2835+125.094j,+6603.36+47.4051j,-3260.57-5742.45j,-3342.79+5694.97j,+2.49147e+06+797225j
2013-08-28 08:19:30 PST,+160.747-51.1668j,-78.9996-71.793j,-28.4433+124.152j,+6603.37+47.4507j,-3260.54-5742.49j,-3342.84+5694.96j,+2.53102e+06+818109j
2013-08-28 08:20:00 PST,+163.891-53.2569j,-76.1427-70.1025j,-28.7832+132.693j,+6604.1+47.8888j,-3260.52-5743.35j,-3343.58+5695.38j,+2.58266e+06+848043j
2013-08-28 08:20:30 PST,+168.701-55.6108j,-82.249-73.1273j,-29.0073+136.46j,+6603.61+46.9141j,-3261.12-5742.44j,-3342.49+5695.44j,+2.67374e+06+899888j
2013-08-28 08:21:00 PST,+174.778-58.8338j,-78.0969-70.7975j,-29.4189+139.248j,+6602.74+45.0111j,-3262.33-5740.75j,-3340.41+5695.64j,+2.70396e+06+911290j
2013-08-28 08:21:30 PST,+167.268-54.4256j,-74.9597-68.9296j,-29.0059+144.433j,+6602.9+45.3272j,-3262.14-5741.04j,-3340.75+5695.61j,+2.66178e+06+889747j
